"indicator","session","currency","Unit","Date","Value"
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/17/2009",2.8923
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/18/2009",2.8885
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/19/2009",2.9323
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/20/2009",2.9378
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/23/2009",2.9573
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/24/2009",2.9654
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/25/2009",2.9516
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/26/2009",2.9474
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/27/2009",2.945
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/30/2009",2.9247
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","03/31/2009",2.9016
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/01/2009",2.8795
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/02/2009",2.8911
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/03/2009",2.8913
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/06/2009",2.9031
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/07/2009",2.8816
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/08/2009",2.9241
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/09/2009",2.9242
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/10/2009",2.9516
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/13/2009",2.9498
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/14/2009",2.9429
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/15/2009",2.9722
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/16/2009",2.9801
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/17/2009",2.9738
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/20/2009",2.9854
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/21/2009",2.9475
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/22/2009",2.9393
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/23/2009",2.9366
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/24/2009",2.9362
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/27/2009",2.9601
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/28/2009",2.9685
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/29/2009",2.9657
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/30/2009",2.9748
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/04/2009",2.9873
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/05/2009",2.9949
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/06/2009",3.0027
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/07/2009",3.0194
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/08/2009",3.0168
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/11/2009",3.0453
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/12/2009",3.0252
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/13/2009",3.0324
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/14/2009",3.0217
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/15/2009",3.0248
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/18/2009",3.0243
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/19/2009",3.0432
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/20/2009",3.0695
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/21/2009",3.0984
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/22/2009",3.0843
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/25/2009",3.1023
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/26/2009",3.0998
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/27/2009",3.1342
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/28/2009",3.1373
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/29/2009",3.1547
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/01/2009",3.2078
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/02/2009",3.1942
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/03/2009",3.2128
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/04/2009",3.1443
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/05/2009",3.1816
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/08/2009",3.1443
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/09/2009",3.1439
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/10/2009",3.1831
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/11/2009",3.1749
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/12/2009",3.1626
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/15/2009",3.1384
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/16/2009",3.1148
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/17/2009",3.1206
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/18/2009",3.1172
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/19/2009",3.1252
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/22/2009",3.1132
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/23/2009",3.0769
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/24/2009",3.083
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/25/2009",3.0613
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/26/2009",3.0706
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/29/2009",3.0579
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/30/2009",3.0483
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/01/2009",3.0315
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/02/2009",3.0606
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/03/2009",3.0371
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/06/2009",3.0441
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/07/2009",3.0521
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/08/2009",3.0616
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/09/2009",3.0737
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/10/2009",3.0757
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/13/2009",3.0815
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/14/2009",3.1159
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/15/2009",3.1486
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/16/2009",3.1866
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/17/2009",3.199
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/20/2009",3.2107
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/21/2009",3.1952
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/22/2009",3.2123
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/23/2009",3.2217
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/24/2009",3.2402
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/27/2009",3.2509
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/28/2009",3.2569
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/29/2009",3.2528
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/30/2009",3.2468
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/31/2009",3.2582
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/03/2009",3.2556
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/04/2009",3.2726
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/05/2009",3.2525
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/06/2009",3.263
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/07/2009",3.2513
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/10/2009",3.2387
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/11/2009",3.2262
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/12/2009",3.1986
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/13/2009",3.2277
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/14/2009",3.2339
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/17/2009",3.204
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/18/2009",3.2018
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/19/2009",3.2069
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/20/2009",3.2219
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/21/2009",3.2287
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/24/2009",3.2524
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/25/2009",3.2605
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/26/2009",3.2471
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/27/2009",3.2189
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/28/2009",3.238
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/01/2009",3.2325
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/02/2009",3.2134
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/03/2009",3.2047
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/04/2009",3.2028
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/07/2009",3.2427
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/08/2009",3.2592
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/09/2009",3.2398
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/10/2009",3.2388
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/11/2009",3.2446
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/14/2009",3.2291
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/15/2009",3.2321
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/16/2009",3.2584
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/17/2009",3.253
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/18/2009",3.2569
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/23/2009",3.2428
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/24/2009",3.2352
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/25/2009",3.1906
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/28/2009",3.1671
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/29/2009",3.2127
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","09/30/2009",3.2133
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/01/2009",3.237
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/02/2009",3.2027
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/05/2009",3.2261
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/06/2009",3.219
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/07/2009",3.2343
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/08/2009",3.2129
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/09/2009",3.2174
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/12/2009",3.2656
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/13/2009",3.2768
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/14/2009",3.2819
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/15/2009",3.2785
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/16/2009",3.2642
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/19/2009",3.2626
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/20/2009",3.2659
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/21/2009",3.2293
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/22/2009",3.2391
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/23/2009",3.2297
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/26/2009",3.2132
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/27/2009",3.1803
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/28/2009",3.2034
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/29/2009",3.1855
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","10/30/2009",3.195
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/02/2009",3.1768
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/03/2009",3.1704
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/04/2009",3.2101
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/05/2009",3.2076
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/06/2009",3.1982
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/09/2009",3.1634
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/10/2009",3.196
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/11/2009",3.2283
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/12/2009",3.2385
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/13/2009",3.2057
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/16/2009",3.2029
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/17/2009",3.2089
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/18/2009",3.1978
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/19/2009",3.194
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/20/2009",3.1949
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/23/2009",3.1754
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/24/2009",3.2
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/25/2009",3.2026
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/26/2009",3.2211
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","11/30/2009",3.2085
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/01/2009",3.2118
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/02/2009",3.2329
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/03/2009",3.2194
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/04/2009",3.2034
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/07/2009",3.2155
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/08/2009",3.2253
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/09/2009",3.2043
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/10/2009",3.2173
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/11/2009",3.2336
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/14/2009",3.2176
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/15/2009",3.2194
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/16/2009",3.2267
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/17/2009",3.2178
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/21/2009",3.2228
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/22/2009",3.2365
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/23/2009",3.2526
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/24/2009",3.2731
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/28/2009",3.2716
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/29/2009",3.2931
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/30/2009",3.2715
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","12/31/2009",3.256
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/04/2010",3.2663
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/05/2010",3.2601
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/06/2010",3.2644
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/07/2010",3.2608
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/08/2010",3.2649
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/11/2010",3.249
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/12/2010",3.2341
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/13/2010",3.2244
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/14/2010",3.2347
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/15/2010",3.2569
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/18/2010",3.2499
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/19/2010",3.2509
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/20/2010",3.2407
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/21/2010",3.2224
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/22/2010",3.234
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/25/2010",3.2235
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/26/2010",3.2158
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/27/2010",3.2172
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/28/2010",3.2164
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","01/29/2010",3.1988
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/02/2010",3.2188
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/03/2010",3.2229
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/04/2010",3.22
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/05/2010",3.2095
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/08/2010",3.2104
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/09/2010",3.2055
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/10/2010",3.2117
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/11/2010",3.2302
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/12/2010",3.2539
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/17/2010",3.242
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","02/18/2010",3.2447
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/01/2016",2.992
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/04/2016",2.9755
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/05/2016",2.9934
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/06/2016",2.9821
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/07/2016",2.9858
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/08/2016",3.0024
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/11/2016",2.9888
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/12/2016",3.0159
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/13/2016",3.0289
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/14/2016",3.0355
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/15/2016",3.0478
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/18/2016",3.0387
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/19/2016",3.051
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/20/2016",3.0455
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/21/2016",3.0714
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/22/2016",3.0698
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/25/2016",3.0856
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/26/2016",3.1065
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/27/2016",3.1183
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/28/2016",3.111
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","04/29/2016",3.1184
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/03/2016",3.1357
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/04/2016",3.1246
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/05/2016",3.1191
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/06/2016",3.1132
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/09/2016",3.0935
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/10/2016",3.1312
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/11/2016",3.1343
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/12/2016",3.1318
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/13/2016",3.134
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/16/2016",3.1213
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/17/2016",3.1235
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/18/2016",3.1184
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/19/2016",3.1245
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/20/2016",3.1167
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/23/2016",3.1048
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/24/2016",3.1291
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/25/2016",3.1344
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/26/2016",3.1452
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/27/2016",3.1443
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/30/2016",3.1423
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","05/31/2016",3.164
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/01/2016",3.1641
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/02/2016",3.1845
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/03/2016",3.1698
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/06/2016",3.1657
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/07/2016",3.177
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/08/2016",3.1905
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/09/2016",3.1818
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/10/2016",3.1968
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/13/2016",3.1976
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/14/2016",3.1913
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/15/2016",3.19
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/16/2016",3.1651
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/17/2016",3.1705
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/20/2016",3.1757
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/21/2016",3.1715
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/23/2016",3.1389
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/24/2016",3.1502
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/27/2016",3.1482
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/28/2016",3.1444
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/29/2016",3.1164
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","06/30/2016",3.1043
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/01/2016",3.0834
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/04/2016",3.0979
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/05/2016",3.1053
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/08/2016",3.1096
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/11/2016",3.0559
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/12/2016",3.0529
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/13/2016",3.0512
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/14/2016",3.0581
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/15/2016",3.0698
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/18/2016",3.0729
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/19/2016",3.0714
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/20/2016",3.0866
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/21/2016",3.1048
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/22/2016",3.1055
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/25/2016",3.1069
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/26/2016",3.0853
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/27/2016",3.0921
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/28/2016",3.0876
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","07/29/2016",3.0843
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/01/2016",3.0936
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/02/2016",3.0878
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/03/2016",3.0931
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/04/2016",3.0989
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/05/2016",3.1002
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/08/2016",3.0701
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/09/2016",3.0594
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/10/2016",3.0584
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/11/2016",3.0744
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/12/2016",3.0898
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/15/2016",3.1022
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/16/2016",3.094
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/17/2016",3.1082
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/18/2016",3.1139
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/19/2016",3.1319
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/22/2016",3.1218
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/23/2016",3.1166
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/24/2016",3.1228
"Middle Rate","1200","Canadian Dollar","Malaysian ringgit","08/25/2016",3.1197
