DATE,USD,GBP,EUR,CHF,AUD,CAD,SGD
3/1/2006,3.7785,6.5287,4.4853,2.8851,2.7827,3.2463,2.2798
4/1/2006,3.7748,6.6114,4.5549,2.9366,2.8041,3.2667,2.2916
5/1/2006,3.7659,6.6161,4.5573,2.9451,2.8139,3.282,2.2873
6/1/2006,3.7555,6.5858,4.5402,2.9377,2.8044,3.2314,2.2791
9/1/2006,3.7485,6.6343,4.552,2.9505,2.8224,3.2161,2.2932
11/1/2006,3.7503,6.6119,4.5264,2.9289,2.8114,3.2123,2.2916
12/1/2006,3.7418,6.6104,4.5453,2.936,2.8271,3.2328,2.3033
13/1/2006,3.7423,6.5863,4.5055,2.911,2.811,3.2204,2.2941
16/1/2006,3.7364,6.642,4.5427,2.9317,2.826,3.2223,2.2987
17/1/2006,3.749,6.6237,4.5408,2.9283,2.8266,3.2337,2.297
18/1/2006,3.755,6.6263,4.5449,2.9311,2.8149,3.2294,2.2989
19/1/2006,3.7545,6.6096,4.5398,2.9273,2.8003,3.2066,2.3019
20/1/2006,3.748,6.5813,4.527,2.9145,2.8054,3.217,2.2959
23/1/2006,3.75,6.6846,4.5954,2.967,2.8277,3.2556,2.3125
24/1/2006,3.7485,6.6884,4.6047,2.9759,2.8157,3.25,2.3107
25/1/2006,3.75,6.6827,4.5994,2.9694,2.8168,3.2535,2.3099
26/1/2006,3.748,6.6906,4.5907,2.964,2.8262,3.2546,2.3121
27/1/2006,3.751,6.6811,4.5813,2.9563,2.8191,3.2613,2.3092
3/2/2006,3.7525,6.6793,4.5377,2.9176,2.8251,3.2759,2.2985
6/2/2006,3.7409,6.5857,4.4951,2.8893,2.7924,3.2713,2.2991
7/2/2006,3.7348,6.5328,4.4714,2.871,2.7727,3.2565,2.289
8/2/2006,3.735,6.5189,4.4732,2.8777,2.7628,3.2408,2.2905
9/2/2006,3.73,6.4997,4.4637,2.8713,2.7559,3.2436,2.2851
10/2/2006,3.7255,6.4993,4.4663,2.8693,2.7582,3.2507,2.2858
13/2/2006,3.723,6.4842,4.428,2.8465,2.7427,3.2252,2.285
14/2/2006,3.723,6.4849,4.4311,2.8472,2.7429,3.2196,2.2861
15/2/2006,3.722,6.4616,4.4376,2.8474,2.7563,3.2229,2.2844
16/2/2006,3.724,6.4792,4.4249,2.8411,2.7492,3.2169,2.2831
17/2/2006,3.723,6.4592,4.4227,2.8325,2.7485,3.2129,2.2754
20/2/2006,3.7195,6.4892,4.4498,2.8463,2.755,3.2328,2.2818
21/2/2006,3.7208,6.4855,4.4381,2.8431,2.7468,3.2401,2.2826
22/2/2006,3.7195,6.4915,4.4342,2.8435,2.7472,3.2386,2.2822
23/2/2006,3.7195,6.4784,4.4249,2.8314,2.7333,3.2359,2.28
24/2/2006,3.7153,6.5102,4.4306,2.8401,2.7487,3.2245,2.2837
27/2/2006,3.7135,6.4784,4.4063,2.8176,2.7445,3.2318,2.2878
28/2/2006,3.7135,6.4643,4.4055,2.8106,2.74,3.2542,2.2857
1/3/2006,3.7115,6.5133,4.4336,2.8349,2.7582,3.2639,2.2918
2/3/2006,3.7093,6.4888,4.4212,2.8263,2.7643,3.2676,2.2911
3/3/2006,3.7055,6.4889,4.4533,2.8476,2.7563,3.2727,2.288
6/3/2006,3.7063,6.5186,4.4733,2.8657,2.7625,3.2627,2.2833
7/3/2006,3.7093,6.4828,4.45,2.851,2.7432,3.2547,2.2804
8/3/2006,3.7172,6.4577,4.4218,2.8326,2.7277,3.2356,2.278
9/3/2006,3.725,6.4664,4.4445,2.8464,2.7381,3.2234,2.283
10/3/2006,3.724,6.4643,4.4332,2.8328,2.7347,3.213,2.2854
13/3/2006,3.7185,6.4213,4.4427,2.8261,2.7266,3.2063,2.2845
14/3/2006,3.719,6.4519,4.449,2.8358,2.7258,3.212,2.2888
15/3/2006,3.7075,6.4779,4.4562,2.8468,2.7391,3.2079,2.2855
16/3/2006,3.7035,6.47,4.4659,2.856,2.7363,3.2076,2.2885
17/3/2006,3.704,6.5055,4.5091,2.871,2.726,3.2086,2.289
20/3/2006,3.7033,6.498,4.5084,2.8678,2.6866,3.1924,2.2902
21/3/2006,3.699,6.4875,4.4923,2.8594,2.6642,3.1862,2.2888
22/3/2006,3.692,6.4486,4.4622,2.8361,2.6431,3.1691,2.28
23/3/2006,3.69,6.4352,4.4485,2.8222,2.6487,3.1609,2.2813
24/3/2006,3.6965,6.4147,4.4251,2.808,2.6291,3.1681,2.2808
27/3/2006,3.6925,6.4478,4.4484,2.822,2.6134,3.1604,2.2846
28/3/2006,3.6945,6.4471,4.4334,2.818,2.6196,3.1624,2.2816
29/3/2006,3.696,6.4431,4.4363,2.823,2.5963,3.1568,2.2799
30/3/2006,3.6945,6.4242,4.455,2.829,2.6218,3.1565,2.2798
31/3/2006,3.686,6.4337,4.4829,2.8406,2.6407,3.1751,2.2778
3/4/2006,3.6818,6.381,4.4441,2.8131,2.6376,3.148,2.2772
4/4/2006,3.681,6.3974,4.4687,2.8199,2.6234,3.1361,2.2783
5/4/2006,3.6728,6.4548,4.5071,2.8499,2.6549,3.158,2.2887
6/4/2006,3.6708,6.4332,4.5104,2.8567,2.6736,3.162,2.2848
7/4/2006,3.6698,6.4286,4.4768,2.8397,2.678,3.1794,2.2868
10/4/2006,3.668,6.3996,4.4436,2.8225,2.671,3.1943,2.2871
12/4/2006,3.6673,6.4215,4.4599,2.8296,2.6916,3.2033,2.2764
13/4/2006,3.6775,6.441,4.4511,2.8312,2.6837,3.2023,2.2859
14/4/2006,3.673,6.4342,4.4486,2.8288,2.6727,3.1929,2.2839
17/4/2006,3.6705,6.4518,4.4721,2.8431,2.6888,3.1967,2.2903
18/4/2006,3.6705,6.5025,4.5013,2.87,2.7114,3.2039,2.2893
19/4/2006,3.668,6.5351,4.5298,2.889,2.7233,3.2166,2.2941
20/4/2006,3.6645,6.554,4.5273,2.8869,2.7282,3.222,2.2926
21/4/2006,3.662,6.5169,4.5081,2.8638,2.7075,3.2151,2.291
24/4/2006,3.6523,6.5207,4.5082,2.8662,2.7222,3.2106,2.2942
25/4/2006,3.6433,6.5103,4.5091,2.8695,2.7135,3.2045,2.295
26/4/2006,3.6435,6.4996,4.5219,2.8679,2.7153,3.2154,2.2892
27/4/2006,3.632,6.4844,4.5229,2.86,2.7329,3.2213,2.289
28/4/2006,3.6255,6.5293,4.5415,2.8777,2.7365,3.2242,2.2905
2/5/2006,3.6148,6.5922,4.5479,2.9105,2.7333,3.2397,2.2877
3/5/2006,3.609,6.6523,4.5638,2.9233,2.7676,3.2747,2.2934
4/5/2006,3.614,6.6418,4.5578,2.916,2.7736,3.2564,2.2937
5/5/2006,3.6065,6.6762,4.5776,2.9358,2.7718,3.2503,2.2856
8/5/2006,3.5963,6.6921,4.5768,2.9339,2.7727,3.2535,2.2982
9/5/2006,3.5963,6.6745,4.5635,2.9258,2.7599,3.2313,2.2884
10/5/2006,3.584,6.6879,4.5734,2.9373,2.7692,3.2576,2.2881
11/5/2006,3.5825,6.6493,4.5636,2.9277,2.7596,3.2409,2.2817
15/5/2006,3.6025,6.8285,4.6557,3.0087,2.7714,3.2407,2.2952
16/5/2006,3.6165,6.8167,4.6425,2.9952,2.765,3.2506,2.287
17/5/2006,3.586,6.7831,4.6154,2.9756,2.7567,3.2403,2.2818
18/5/2006,3.615,6.813,4.6131,2.9811,2.7508,3.2423,2.2896
19/5/2006,3.613,6.8278,4.6342,2.9883,2.7578,3.2262,2.2838
22/5/2006,3.634,6.8081,4.6335,2.9827,2.7389,3.2376,2.2841
23/5/2006,3.6295,6.8403,4.6692,3.0132,2.7339,3.2527,2.2931
24/5/2006,3.6425,6.8448,4.6586,3.0087,2.7379,3.2477,2.2917
25/5/2006,3.65,6.8209,4.6548,2.9966,2.7439,3.2544,2.3013
26/5/2006,3.6455,6.8144,4.6566,2.9873,2.7662,3.287,2.309
29/5/2006,3.635,6.7582,4.6319,2.9667,2.7555,3.2893,2.3024
30/5/2006,3.6215,6.7639,4.6373,2.972,2.7545,3.2798,2.2943
31/5/2006,3.629,6.8298,4.6689,2.9946,2.7695,3.2998,2.3023
1/6/2006,3.637,6.7832,4.6432,2.9742,2.7217,3.295,2.3001
2/6/2006,3.638,6.7865,4.6614,2.9814,2.715,3.2941,2.3022
5/6/2006,3.6345,6.8474,4.7043,3.0146,2.735,3.303,2.3099
6/6/2006,3.6435,6.8168,4.6967,3.013,2.715,3.2897,2.3078
7/6/2006,3.6538,6.8071,4.6879,3.0087,2.7098,3.2841,2.3087
8/6/2006,3.667,6.8069,4.6877,3.0013,2.735,3.294,2.3104
9/6/2006,3.6685,6.7592,4.637,2.9754,2.7279,3.2738,2.3043
12/6/2006,3.6735,6.7715,4.6394,2.9808,2.7491,3.3262,2.3068
13/6/2006,3.686,6.7861,4.6372,2.9872,2.7346,3.3537,2.3056
14/6/2006,3.6905,6.773,4.6321,2.9785,2.7205,3.3182,2.3087
15/6/2006,3.6615,6.7494,4.6148,2.9698,2.7005,3.284,2.2974
16/6/2006,3.6435,6.7487,4.6074,2.9629,2.7102,3.2774,2.2955
19/6/2006,3.664,6.7551,4.611,2.9627,2.7011,2.2631,2.2935
20/6/2006,3.6715,6.7583,4.6153,2.9583,2.7086,3.2723,2.3009
21/6/2006,3.6595,6.7558,4.6174,2.9614,2.7035,3.2804,2.3022
22/6/2006,3.659,6.7573,4.6367,2.9689,2.7102,3.3001,2.3031
23/6/2006,3.6765,6.723,4.6221,2.9567,2.7004,3.2838,2.3047
26/6/2006,3.6945,6.7201,4.6242,2.9608,2.7027,3.2932,2.31
27/6/2006,3.6815,6.7191,4.6403,2.9658,2.7024,3.2837,2.3069
28/6/2006,3.6845,6.7156,4.6323,2.9634,2.6956,3.283,2.3082
29/6/2006,3.6875,6.7,4.6254,2.9583,2.6876,3.2826,2.3074
30/6/2006,3.675,6.7352,4.6698,2.9802,2.7219,3.3129,2.3126
3/7/2006,3.6625,6.7626,4.6832,2.9921,2.7256,3.2795,2.3142
4/7/2006,3.6505,6.7321,4.6748,2.9828,2.7145,3.2837,2.3092
5/7/2006,3.6435,6.7181,4.6595,2.9749,2.7157,3.293,2.3035
6/7/2006,3.664,6.7251,4.6659,2.9758,2.7185,3.2927,2.3119
7/7/2006,3.656,6.7172,4.6691,2.9747,2.7263,3.2864,2.313
10/7/2006,3.6375,6.7296,4.6544,2.9722,2.7334,3.2634,2.3109
11/7/2006,3.6505,6.7299,4.6506,2.9687,2.7351,3.2497,2.3141
12/7/2006,3.652,6.7387,4.6607,2.9764,2.7523,3.228,2.3134
13/7/2006,3.6615,6.7227,4.6549,2.9702,2.765,3.231,2.3152
14/7/2006,3.675,6.7677,4.6605,2.9867,2.7579,3.2499,2.3169
17/7/2006,3.684,6.7651,4.6509,2.9819,2.7683,3.2596,2.3158
18/7/2006,3.6875,6.7124,4.6206,2.9551,2.7643,3.2485,2.3154
19/7/2006,3.6865,6.7334,4.6079,2.941,2.7498,3.2419,2.3157
20/7/2006,3.682,6.7946,4.6428,2.9542,2.7628,3.2483,2.3194
21/7/2006,3.684,6.8123,4.6592,2.9652,2.761,3.2495,2.3239
24/7/2006,3.6875,6.8379,4.6663,2.9713,2.7728,3.2378,2.3264
25/7/2006,3.6915,6.8162,4.6589,2.9594,2.7852,3.2315,2.3287
26/7/2006,3.688,6.7913,4.6399,2.945,2.7874,3.2308,2.3267
27/7/2006,3.6725,6.8079,4.6707,2.9587,2.7968,3.2355,2.3265
28/7/2006,3.673,6.8254,4.6616,2.9669,2.8001,3.2338,2.325
31/7/2006,3.6535,6.8163,4.6653,2.9669,2.8011,3.2336,2.316
1/8/2006,3.665,6.8339,4.6716,2.9729,2.7995,3.2409,2.3223
2/8/2006,3.6695,6.8908,4.7072,2.9926,2.8162,3.2486,2.3247
3/8/2006,3.6795,6.9057,4.6923,2.9814,2.808,3.2637,2.3298
4/8/2006,3.6795,6.9408,4.7094,2.987,2.8051,3.2742,2.3336
7/8/2006,3.6585,6.974,4.7109,2.9934,2.8,3.2542,2.328
8/8/2006,3.6665,6.9834,4.7017,2.9872,2.7952,3.2759,2.3303
9/8/2006,3.6775,6.9917,4.7052,2.9891,2.787,3.2685,2.3338
10/8/2006,3.664,6.9849,4.7194,2.9921,2.8187,3.2713,2.3324
11/8/2006,3.6755,6.9592,4.6936,2.9732,2.8252,3.2593,2.3335
14/8/2006,3.6845,6.9803,4.6961,2.9733,2.8273,3.2815,2.3334
15/8/2006,3.6815,6.9579,4.6867,2.9678,2.7955,3.2643,2.3283
16/8/2006,3.6815,6.9707,4.7081,2.9759,2.8149,3.2784,2.3337
17/8/2006,3.6775,6.9775,4.7269,2.9934,2.819,3.2839,2.3354
18/8/2006,3.676,6.9331,4.7148,2.9829,2.7967,3.2747,2.3341
21/8/2006,3.6695,6.9236,4.7263,2.9907,2.7896,3.2669,2.3343
22/8/2006,3.6755,6.9546,4.7313,2.9972,2.7994,3.286,2.3362
23/8/2006,3.674,6.9363,4.7,3.296,2.8016,3.296,2.3337
24/8/2006,3.679,6.9599,4.6962,2.974,2.7981,3.3067,2.3324
25/8/2006,3.675,6.938,4.6946,2.9689,2.7972,3.3147,2.3299
28/8/2006,3.683,6.9629,4.7124,2.9794,2.796,3.3263,2.3332
29/8/2006,3.6795,6.982,4.716,2.985,2.8029,3.3137,2.3372
30/8/2006,3.677,6.9826,4.7181,2.9944,2.8028,3.3172,2.3379
1/9/2006,3.679,7.0035,4.7111,2.9883,2.8131,3.329,2.3398
4/9/2006,3.6585,6.978,4.7065,2.9786,2.8167,3.3086,2.3299
5/9/2006,3.6578,6.9631,4.6945,2.9694,2.8185,3.3027,2.3313
6/9/2006,3.6475,6.9129,4.6755,2.9569,2.8051,3.2816,2.3263
7/9/2006,3.6465,6.8764,4.6774,2.9568,2.7954,3.3001,2.3262
8/9/2006,3.6545,6.848,4.6494,2.9392,2.7699,3.2898,2.3291
11/9/2006,3.6688,6.8452,4.6503,2.9412,2.7639,3.2725,2.3329
12/9/2006,3.6755,6.8682,4.6739,2.9559,2.7632,3.2802,2.3334
13/9/2006,3.6723,6.8768,4.6586,2.9304,2.7533,3.276,2.3268
14/9/2006,3.6715,6.8901,4.659,2.9366,2.7597,3.2797,2.3299
15/9/2006,3.6745,6.9332,4.6745,2.9346,2.7757,3.2851,2.3253
18/9/2006,3.6775,6.9166,4.6544,2.9295,2.7682,3.2849,2.3211
19/9/2006,3.6865,6.9387,4.6894,2.9499,2.7844,3.2976,2.3202
20/9/2006,3.6865,6.9452,4.6736,2.9455,2.7776,3.2727,2.3214
21/9/2006,3.6715,6.9445,4.6703,2.9423,2.7769,3.2581,2.3209
22/9/2006,3.676,6.9949,4.6996,2.9591,2.7792,3.2842,2.3204
25/9/2006,3.678,7.0009,4.7091,2.9826,2.7664,3.2927,2.322
26/9/2006,3.679,6.9954,4.6909,2.9718,2.7793,3.297,2.3215
27/9/2006,3.6835,6.9808,4.6764,2.9626,2.7654,3.304,2.3208
28/9/2006,3.6855,6.9588,4.6874,2.9641,2.7662,3.3153,2.322
29/9/2006,3.6845,6.9171,4.6821,2.9562,2.7549,3.3134,2.3221
2/10/2006,3.689,6.8997,4.6727,2.9459,2.7468,3.2991,2.3221
3/10/2006,3.6865,6.9559,4.7001,2.9669,2.7573,3.3041,2.3287
4/10/2006,3.6885,6.9549,4.6938,2.9587,2.7417,3.2858,2.3296
5/10/2006,3.69,6.9588,4.685,2.9533,2.7503,3.2769,2.3293
6/10/2006,3.689,6.925,4.6799,2.9452,2.7525,3.2749,2.3263
9/10/2006,3.6935,6.9087,4.6547,2.9315,2.7411,3.2802,2.3239
10/10/2006,3.6925,6.8885,4.6479,2.9249,2.7487,3.2777,2.3246
11/10/2006,3.697,6.8563,4.6366,2.9098,2.7493,3.2597,2.3279
12/10/2006,3.694,6.8596,4.6302,2.9069,2.7589,3.249,2.3284
13/10/2006,3.681,6.8531,4.6276,2.9049,2.765,3.2485,2.3251
16/10/2006,3.686,6.8351,4.6084,2.8931,2.7654,3.2394,2.325
17/10/2006,3.6785,6.8525,4.6116,2.8966,2.7745,3.2324,2.325
18/10/2006,3.672,6.8698,4.6067,2.8964,2.7681,3.2206,2.3282
19/10/2006,3.6725,6.8615,4.6066,2.8934,2.7733,3.233,2.3317
20/10/2006,3.676,6.9,4.6452,2.9238,2.7895,3.257,2.3382
26/10/2006,3.6705,6.9063,4.6386,2.9114,2.8012,3.2678,2.3401
27/10/2006,3.6545,6.9073,4.6425,2.9165,2.7939,3.2535,2.3339
30/10/2006,3.64,6.9073,4.6334,2.9149,2.8033,3.2541,2.3345
31/10/2006,3.648,6.931,4.6382,2.9195,2.8055,3.2428,2.3352
1/11/2006,3.646,6.9551,4.6532,2.9308,2.822,3.2449,2.3407
2/11/2006,3.659,6.9792,4.6667,2.9374,2.826,3.2302,2.3427
3/11/2006,3.6485,6.9628,4.6621,2.9304,2.8256,3.2184,2.3376
6/11/2006,3.6575,6.9527,4.6467,2.9155,2.8165,3.2337,2.3345
7/11/2006,3.652,6.943,4.6525,2.9131,2.8195,3.2339,2.336
8/11/2006,3.6445,6.947,4.6558,2.9181,2.8148,3.2219,2.3356
9/11/2006,3.6478,6.9442,4.6543,2.9162,2.7951,3.225,2.336
10/11/2006,3.6405,6.953,4.6815,2.939,2.7979,3.2298,2.337
13/11/2006,3.634,6.956,4.6766,2.9379,2.7853,3.2098,2.3368
14/11/2006,3.6385,6.927,4.664,2.9257,2.7807,3.1977,2.3372
15/11/2006,3.6455,6.9102,4.6706,2.9308,2.7903,3.2027,2.3401
16/11/2006,3.6545,6.9061,4.6882,2.9336,2.797,3.2095,2.3441
17/11/2006,3.6575,6.9041,4.6756,2.9288,2.8033,3.2009,2.3425
20/11/2006,3.6475,6.9089,4.6821,2.9329,2.804,3.1856,2.3417
21/11/2006,3.6485,6.9228,4.6772,2.933,2.8097,3.1844,2.3434
22/11/2006,3.6465,6.9376,4.6909,2.9437,2.8142,3.1835,2.3417
23/11/2006,3.6375,6.9625,4.7042,2.9637,2.8183,3.186,2.3419
24/11/2006,3.635,6.9667,4.7115,2.9717,2.8206,3.1883,2.3461
27/11/2006,3.6315,7.0431,4.7691,3.0106,2.8324,3.2029,2.3415
28/11/2006,3.64,7.06,4.785,3.0196,2.8356,3.2124,2.3483
29/11/2006,3.6325,7.0901,4.7907,3.0174,2.8424,3.2086,2.3501
30/11/2006,3.618,7.0473,4.7626,2.9927,2.8389,3.1794,2.343
1/12/2006,3.597,7.0785,4.7698,3.0054,2.8432,3.1543,2.3314
4/12/2006,3.5875,7.098,4.7794,3.004,2.8214,3.134,2.3249
5/12/2006,3.579,7.0734,4.7687,2.9956,2.8194,3.1351,2.322
6/12/2006,3.559,7.0208,4.7406,2.9844,2.8018,3.1131,2.315
7/12/2006,3.5445,6.9701,4.7101,2.9638,2.7915,3.0881,2.303
8/12/2006,3.5565,6.9818,4.725,2.975,2.8087,3.0948,2.3095
11/12/2006,3.555,6.9317,4.6778,2.9434,2.7818,3.092,2.2994
12/12/2006,3.5435,6.9497,4.6985,2.9496,2.7813,3.0857,2.3018
13/12/2006,3.5445,6.9882,4.7094,2.9557,2.7948,3.0775,2.3019
14/12/2006,3.5535,6.988,4.6938,2.9453,2.7943,3.0744,2.3068
15/12/2006,3.5488,6.9586,4.6661,2.922,2.7749,3.0672,2.3042
18/12/2006,3.554,6.9445,4.6525,2.9123,2.7755,3.0704,2.3058
19/12/2006,3.562,6.9409,4.6635,2.9143,2.7805,3.0816,2.3034
20/12/2006,3.5555,7.018,4.7078,2.935,2.7907,3.0853,2.3081
21/12/2006,3.547,6.9768,4.6787,2.9161,2.7867,3.0892,2.3015
22/12/2006,3.5403,6.9563,4.6693,2.9115,2.7809,3.0749,2.2981
26/12/2006,3.5385,6.9321,4.6471,2.9008,2.7779,3.0537,2.297
27/12/2006,3.538,6.9279,4.6452,2.8989,2.7764,3.0444,2.2985
28/12/2006,3.5303,6.9095,4.6315,2.8798,2.7743,3.0395,2.2975
29/12/2006,3.5315,6.9315,4.646,2.8915,2.7936,3.0437,2.3028
3/1/2007,3.513,6.9382,4.6686,2.8972,2.8021,3.0156,2.2969
4/1/2007,3.5165,6.8665,4.6339,2.8701,2.7817,3.0004,2.2942
5/1/2007,3.515,6.8149,4.5959,2.8538,2.7522,2.9858,2.2874
8/1/2007,3.52,6.789,4.5744,2.8462,2.7433,2.9997,2.2867
9/1/2007,3.5065,6.8138,4.5737,2.8364,2.7465,2.9877,2.2829
10/1/2007,3.516,6.8082,4.5601,2.8282,2.743,2.9881,2.2874
11/1/2007,3.515,6.7955,4.5535,2.8239,2.7482,2.9921,2.2841
12/1/2007,3.5185,6.8442,4.5378,2.8181,2.7443,2.9905,2.2737
15/1/2007,3.5068,6.8762,4.5358,2.8127,2.7531,2.9988,2.2736
16/1/2007,3.5045,6.8844,4.5332,2.8072,2.7437,2.9988,2.2756
17/1/2007,3.5025,6.8684,4.5258,2.8057,2.7419,2.9786,2.2762
18/1/2007,3.502,6.9115,4.543,2.8159,2.7601,2.9855,2.2782
19/1/2007,3.502,6.9196,4.5508,2.8114,2.765,2.9795,2.2798
22/1/2007,3.5045,6.9214,4.5467,2.8089,2.7677,2.9878,2.2797
23/1/2007,3.5035,6.932,4.5332,2.8025,2.763,2.9649,2.2754
24/1/2007,3.5015,6.9394,4.5623,2.8162,2.7418,2.9646,2.2808
25/1/2007,3.5003,6.8825,4.5358,2.8048,2.7277,2.9707,2.2801
26/1/2007,3.5043,6.8867,4.5291,2.8041,2.7135,2.962,2.2766
29/1/2007,3.5043,6.8643,4.5228,2.7931,2.7104,2.9678,2.2742
30/1/2007,3.5025,6.8765,4.542,2.7979,2.7067,2.9628,2.2768
31/1/2007,3.5015,6.8755,4.5388,2.7962,2.7044,2.9659,2.2784
2/2/2007,3.5005,6.8865,4.5578,2.814,2.705,2.9709,2.2785
5/2/2007,3.5005,6.8762,4.5291,2.801,2.7078,2.953,2.2801
6/2/2007,3.496,6.8567,4.5181,2.8007,2.7092,2.9559,2.2807
7/2/2007,3.4935,6.8831,4.5367,2.8172,2.7139,2.954,2.2812
8/2/2007,3.4955,6.8933,4.5504,2.8148,2.7309,2.9493,2.2803
9/2/2007,3.4935,6.8448,4.5553,2.8005,2.7263,2.9552,2.2804
12/2/2007,3.495,6.8254,4.5503,2.8014,2.706,2.9771,2.2769
13/2/2007,3.497,6.8137,4.5319,2.7907,2.7013,2.9743,2.267
14/2/2007,3.499,6.8122,4.5616,2.8068,2.7303,2.9967,2.274
15/2/2007,3.4965,6.8633,4.5921,2.8224,2.7397,3.0021,2.2769
16/2/2007,3.4925,6.8179,4.5877,2.8292,2.7404,2.9993,2.277
21/2/2007,3.495,6.827,4.5916,2.8258,2.7497,2.9868,2.2787
22/2/2007,3.4945,6.827,4.5904,2.8212,2.7654,3.0087,2.2781
23/2/2007,3.4953,6.8381,4.5863,2.82,2.756,3.0071,2.2791
26/2/2007,3.4913,6.857,4.606,2.8382,2.7658,3.0129,2.284
27/2/2007,3.492,6.8592,4.6044,2.841,2.7732,3.0116,2.2868
28/2/2007,3.506,6.883,4.6332,2.8758,2.7604,3.004,2.292
1/3/2007,3.505,6.8798,4.6354,2.8761,2.7551,2.9994,2.2943
2/3/2007,3.514,6.8769,4.6288,2.8722,2.7585,2.9945,2.2999
5/3/2007,3.5153,6.7872,4.621,2.8912,2.7313,2.986,2.3031
6/3/2007,3.516,6.7792,4.6091,2.8751,2.7223,2.9809,2.2977
7/3/2007,3.51,6.7741,4.6071,2.8682,2.7229,2.9823,2.2957
8/3/2007,3.5115,6.7781,4.6238,2.8815,2.7251,2.982,2.3
9/3/2007,3.5065,6.7723,4.613,2.8598,2.7314,2.9719,2.2967
12/3/2007,3.5005,6.7701,4.59,2.8343,2.7332,2.9873,2.2917
13/3/2007,3.5023,6.7658,4.6186,2.8593,2.7517,2.9908,2.2926
14/3/2007,3.5175,6.7886,4.6406,2.8907,2.7509,2.9936,2.2924
15/3/2007,3.509,6.7924,4.6421,2.8851,2.7588,2.9868,2.2898
16/3/2007,3.5128,6.8067,4.6702,2.902,2.7795,2.9874,2.2967
19/3/2007,3.504,6.8021,4.6624,2.9009,2.7864,2.9787,2.2972
20/3/2007,3.4965,6.8,4.6474,2.8796,2.7918,2.9668,2.2899
21/3/2007,3.4815,6.829,4.6358,2.8724,2.7934,2.9965,2.2832
22/3/2007,3.464,6.8196,4.6379,2.8664,2.7949,2.9949,2.2834
23/3/2007,3.4695,6.8111,4.6215,2.8537,2.7935,3.0009,2.2849
26/3/2007,3.4538,6.7661,4.5811,2.8318,2.7766,2.9716,2.2748
27/3/2007,3.452,6.7953,4.6007,2.8371,2.7959,2.9757,2.2748
28/3/2007,3.4605,6.8032,4.6208,2.8572,2.7938,2.993,2.2815
29/3/2007,3.4605,6.7978,4.6099,2.845,2.79,2.9833,2.2797
30/3/2007,3.456,6.7867,4.6105,2.8418,2.7912,2.9825,2.2781
2/4/2007,3.454,6.797,4.6125,2.8413,2.8083,2.997,2.276
3/4/2007,3.463,6.8521,4.6285,2.8492,2.8204,2.9955,2.2804
4/4/2007,3.457,6.8224,4.6099,2.8286,2.8041,2.9827,2.2782
5/4/2007,3.454,6.823,4.617,2.8315,2.8261,2.9793,2.2829
6/4/2007,3.4493,6.7967,4.6294,2.8374,2.823,2.9945,2.2815
9/4/2007,3.4465,6.7705,4.6054,2.8181,2.811,2.9901,2.2785
10/4/2007,3.449,6.7859,4.6256,2.8235,2.8377,2.9969,2.2752
11/4/2007,3.448,6.8115,4.6277,2.8312,2.8417,3.0054,2.2711
12/4/2007,3.4515,6.8207,4.6473,2.8276,2.849,3.0251,2.2711
13/4/2007,3.4418,6.8245,4.6514,2.8331,2.8642,3.0337,2.2696
16/4/2007,3.4375,6.8351,4.6614,2.8331,2.864,3.0269,2.2708
17/4/2007,3.4353,6.8361,4.6503,2.8307,2.861,3.0337,2.2696
18/4/2007,3.431,6.892,4.6608,2.842,2.8712,3.0376,2.2681
19/4/2007,3.425,6.8654,4.6592,2.8514,2.8553,3.0338,2.2674
20/4/2007,3.424,6.8603,4.664,2.8408,2.8602,3.0357,2.2676
23/4/2007,3.423,6.8554,4.65,2.8337,2.8573,3.0462,2.2639
24/4/2007,3.424,6.8389,4.6423,2.8315,2.8274,3.0483,2.2595
25/4/2007,3.4205,6.8528,4.6633,2.8465,2.8388,3.0531,2.2627
27/4/2007,3.4213,6.816,4.6543,2.832,2.8258,3.0507,2.2559
30/4/2007,3.423,6.8332,4.6709,2.8415,2.8344,3.0668,2.2524
3/5/2007,3.4223,6.8116,4.6539,2.8197,2.8222,3.0899,2.2459
4/5/2007,3.42,6.7949,4.6322,2.813,2.8018,3.0873,2.2449
7/5/2007,3.419,6.8247,4.6517,2.826,2.8198,3.0917,2.2577
8/5/2007,3.414,6.8128,4.6473,2.8181,2.8348,3.0998,2.2544
9/5/2007,3.409,6.7849,4.6163,2.7989,2.824,3.0817,2.2474
10/5/2007,3.4018,6.7809,4.6021,2.7903,2.8294,3.0745,2.2446
11/5/2007,3.4078,6.7509,4.5938,2.7929,2.8218,3.0687,2.2433
14/5/2007,3.4015,6.7489,4.6089,2.7946,2.8333,3.0643,2.247
15/5/2007,3.4021,6.735,4.6076,2.7921,2.832,3.0775,2.2446
16/5/2007,3.4013,6.7517,4.6231,2.8004,2.8307,3.0963,2.2416
17/5/2007,3.4008,6.7275,4.6007,2.7817,2.8109,3.0823,2.2367
18/5/2007,3.4015,6.7166,4.5874,2.7707,2.7965,3.0931,2.2275
21/5/2007,3.392,6.6977,4.5846,2.763,2.7925,3.1138,2.2255
22/5/2007,3.392,6.6846,4.5638,2.7556,2.7826,3.1232,2.2152
23/5/2007,3.388,6.6899,4.5591,2.7559,2.7821,3.1157,2.2154
