"indicator","session","currency","Unit","Date","Value"
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/15/2007",3.4021
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/16/2007",3.4013
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/17/2007",3.4008
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/18/2007",3.4015
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/21/2007",3.392
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/22/2007",3.392
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/23/2007",3.388
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/24/2007",3.3855
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/25/2007",3.3905
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/28/2007",3.388
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/29/2007",3.3868
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/30/2007",3.399
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/31/2007",3.4045
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/01/2007",3.398
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/04/2007",3.395
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/05/2007",3.3995
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/06/2007",3.4165
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/07/2007",3.4345
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/08/2007",3.453
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/11/2007",3.458
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/12/2007",3.4595
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/13/2007",3.4695
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/14/2007",3.4635
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/15/2007",3.459
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/18/2007",3.4368
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/19/2007",3.4335
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/20/2007",3.432
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/21/2007",3.4475
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/22/2007",3.4523
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/25/2007",3.4605
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/26/2007",3.465
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/27/2007",3.4885
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/28/2007",3.47
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/29/2007",3.4545
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/02/2007",3.4455
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/03/2007",3.44
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/04/2007",3.451
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/05/2007",3.4555
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/06/2007",3.4515
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/09/2007",3.4395
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/10/2007",3.4335
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/11/2007",3.45
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/12/2007",3.4535
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/13/2007",3.446
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/16/2007",3.4445
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/17/2007",3.4455
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/18/2007",3.4505
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/19/2007",3.4428
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/20/2007",3.4275
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/23/2007",3.4175
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/24/2007",3.402
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/25/2007",3.4165
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/26/2007",3.429
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/27/2007",3.463
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/30/2007",3.469
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/31/2007",3.454
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/01/2007",3.4715
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/02/2007",3.4745
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/03/2007",3.464
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/06/2007",3.4733
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/07/2007",3.4645
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/08/2007",3.463
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/09/2007",3.454
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/10/2007",3.4765
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/13/2007",3.475
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/14/2007",3.476
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/15/2007",3.492
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/16/2007",3.508
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/17/2007",3.5188
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/20/2007",3.5008
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/21/2007",3.4955
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/22/2007",3.4985
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/23/2007",3.4683
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/24/2007",3.4895
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/27/2007",3.4783
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/28/2007",3.4965
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/29/2007",3.5043
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/30/2007",3.5035
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/03/2007",3.4973
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/04/2007",3.5043
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/05/2007",3.507
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/06/2007",3.509
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/07/2007",3.502
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/10/2007",3.5155
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/11/2007",3.5173
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/12/2007",3.505
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/13/2007",3.49
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/14/2007",3.4798
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/17/2007",3.4848
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/18/2007",3.4915
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/19/2007",3.4553
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/20/2007",3.446
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/21/2007",3.4448
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/24/2007",3.4323
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/25/2007",3.4355
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/26/2007",3.426
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/27/2007",3.419
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/28/2007",3.417
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/01/2007",3.395
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/02/2007",3.3985
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/03/2007",3.4085
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/04/2007",3.4215
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/05/2007",3.4055
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/08/2007",3.3883
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/09/2007",3.4015
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/10/2007",3.3865
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/11/2007",3.3775
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/12/2007",3.372
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/16/2007",3.3845
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/17/2007",3.3865
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/18/2007",3.3725
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/19/2007",3.362
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/22/2007",3.3775
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/23/2007",3.378
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/24/2007",3.37
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/25/2007",3.3615
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/26/2007",3.3495
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/29/2007",3.3413
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/30/2007",3.347
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","10/31/2007",3.3418
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/01/2007",3.3305
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/02/2007",3.344
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/05/2007",3.348
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/06/2007",3.3525
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/07/2007",3.332
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/09/2007",3.322
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/12/2007",3.3395
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/13/2007",3.3525
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/14/2007",3.3415
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/15/2007",3.3615
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/16/2007",3.383
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/19/2007",3.3665
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/20/2007",3.38
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/21/2007",3.367
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/22/2007",3.3825
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/23/2007",3.3745
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/26/2007",3.3555
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/27/2007",3.369
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/28/2007",3.3755
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/29/2007",3.3715
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","11/30/2007",3.3585
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/03/2007",3.361
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/04/2007",3.353
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/05/2007",3.343
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/06/2007",3.343
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/07/2007",3.3315
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/10/2007",3.3245
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/11/2007",3.315
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/12/2007",3.3245
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/13/2007",3.312
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/14/2007",3.316
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/17/2007",3.3305
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/18/2007",3.3495
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/19/2007",3.3475
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/21/2007",3.35
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/24/2007",3.338
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/26/2007",3.3405
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/27/2007",3.339
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/28/2007",3.3245
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","12/31/2007",3.3065
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/02/2008",3.309
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/03/2008",3.3065
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/04/2008",3.2835
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/07/2008",3.2825
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/08/2008",3.272
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/09/2008",3.2725
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/11/2008",3.2565
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/14/2008",3.258
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/15/2008",3.2565
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/16/2008",3.258
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/17/2008",3.281
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/18/2008",3.282
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/21/2008",3.272
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/22/2008",3.3005
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/24/2008",3.269
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/25/2008",3.2425
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/28/2008",3.2435
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/29/2008",3.2365
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/30/2008",3.2395
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","01/31/2008",3.236
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/04/2008",3.2295
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/05/2008",3.232
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/06/2008",3.2315
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/11/2008",3.2375
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/12/2008",3.244
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/13/2008",3.235
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/14/2008",3.238
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/15/2008",3.2305
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/18/2008",3.221
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/19/2008",3.221
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/20/2008",3.2205
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/21/2008",3.221
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/22/2008",3.2161
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/25/2008",3.2165
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/26/2008",3.2135
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/27/2008",3.203
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/28/2008",3.201
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","02/29/2008",3.189
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/03/2008",3.2
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/04/2008",3.1905
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/05/2008",3.1815
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/06/2008",3.1685
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/07/2008",3.1735
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/10/2008",3.2015
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/11/2008",3.2015
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/12/2008",3.1835
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/13/2008",3.1625
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/14/2008",3.1685
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/17/2008",3.19
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/18/2008",3.1805
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/19/2008",3.1675
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/21/2008",3.194
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/24/2008",3.1995
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/25/2008",3.2
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/26/2008",3.1805
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/27/2008",3.196
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/28/2008",3.208
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","03/31/2008",3.1875
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/01/2008",3.18
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/02/2008",3.1875
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/03/2008",3.1895
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/04/2008",3.193
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/07/2008",3.1875
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/08/2008",3.187
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/09/2008",3.1835
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/10/2008",3.1525
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/11/2008",3.1525
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/14/2008",3.1615
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/15/2008",3.1625
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/16/2008",3.163
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/17/2008",3.151
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/18/2008",3.147
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/21/2008",3.144
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/22/2008",3.142
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/23/2008",3.1315
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/24/2008",3.135
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/25/2008",3.1495
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/28/2008",3.1555
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/29/2008",3.1535
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","04/30/2008",3.158
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/02/2008",3.162
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/05/2008",3.1635
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/06/2008",3.148
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/07/2008",3.152
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/08/2008",3.2075
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/09/2008",3.2085
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/12/2008",3.216
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/13/2008",3.2185
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/14/2008",3.2505
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/15/2008",3.2725
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/16/2008",3.2535
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/20/2008",3.2535
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/21/2008",3.23
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/22/2008",3.2115
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/23/2008",3.2165
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/26/2008",3.2225
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/27/2008",3.2485
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/28/2008",3.2425
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/29/2008",3.239
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","05/30/2008",3.2435
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/02/2008",3.2255
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/03/2008",3.2255
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/04/2008",3.233
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/05/2008",3.26
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/06/2008",3.2585
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/09/2008",3.2635
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/10/2008",3.2695
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/11/2008",3.2715
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/12/2008",3.2738
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/13/2008",3.274
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/16/2008",3.274
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/17/2008",3.2555
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/18/2008",3.2425
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/19/2008",3.2605
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/20/2008",3.2585
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/23/2008",3.264
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/24/2008",3.2655
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/25/2008",3.264
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/26/2008",3.2565
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/27/2008",3.2645
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","06/30/2008",3.2665
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/01/2008",3.266
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/02/2008",3.274
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/03/2008",3.266
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/04/2008",3.2675
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/07/2008",3.266
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/08/2008",3.2595
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/09/2008",3.2525
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/10/2008",3.2425
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/11/2008",3.2465
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/14/2008",3.236
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/15/2008",3.2145
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/16/2008",3.2235
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/17/2008",3.2285
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/18/2008",3.2425
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/21/2008",3.2365
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/22/2008",3.2415
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/23/2008",3.2415
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/24/2008",3.2435
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/25/2008",3.2515
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/28/2008",3.2643
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/29/2008",3.259
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/30/2008",3.2625
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","07/31/2008",3.263
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/01/2008",3.2615
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/04/2008",3.2655
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/05/2008",3.269
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/06/2008",3.2765
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/07/2008",3.284
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/08/2008",3.2965
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/11/2008",3.316
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/12/2008",3.3335
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/13/2008",3.317
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/14/2008",3.3305
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/15/2008",3.3415
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/18/2008",3.3355
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/19/2008",3.337
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/20/2008",3.3315
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/21/2008",3.3425
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/22/2008",3.3405
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/25/2008",3.3675
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/26/2008",3.39
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/27/2008",3.3725
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/28/2008",3.376
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","08/29/2008",3.3895
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/02/2008",3.423
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/03/2008",3.4395
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/04/2008",3.429
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/05/2008",3.458
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/08/2008",3.4185
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/09/2008",3.4525
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/10/2008",3.4585
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/11/2008",3.469
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/12/2008",3.4575
"Middle Rate","1200","U.S. Dollar","Malaysian ringgit","09/15/2008",3.4475
